id,keyword,text,lat,long,census,comp,category,LILATracts_1And10,county,target
8769,ice cream,"Mm, first ice cream since becoming a NYer. ",40.7651602,-73.91595799999999,36081006502,0.0,unhealthy,0,36081,0
8335,ice cream,"H A P P I N E S S
________________
Is it fun time and laughter with friends and family, food, chocolate , ice cream, movies, social media?

Or is it working towards world peace, ",44.59046718,-97.03125,46057955100,0.9201,unhealthy,0,46057,0
8054,pizza,"Today's special is a Pita Pizza with cashew goat cheese, rosemary roasted potato and zucchini, local greens and olive oil, served with a side salad with local greens, baked chickpeas, ",36.18242,-86.73536,47037012100,-0.1779,unhealthy,0,47037,0
5250,ice cream,I shouldn't eat this right?  @ Bruster's Real Ice Cream ,33.82238276,-118.32798459,6037650902,0.0,unhealthy,0,6037,0
1054,orange,"With Keynote speaker Pastor-Teacher Shiloh Metropolitan Baptist Church, Jacksonville and Orange Park, Florida @ Marriott Hotel ",33.798475399999994,-117.9192248,6059087503,0.0,healthy,0,6059,1
7094,orange,"I'm at West Orange, NJ in NJ ",40.79078366,-74.25564797,34013017400,0.0,healthy,0,34013,1
8175,peanut butter,"Try our mini biscuit flight tonight! Peanut butter chocolate chip, Earl Gray tea and lemon lavender. All played together so you dont have to choose!   #foodporn #getinmybelly #wacotown ",31.52452404,-97.14501167,48309004300,0.4559,healthy,0,48309,1
2146,cake,Paolina LOVED her MOVIE themed cake and so do i  #wonderpark #movieparty #movietheme #decoratedcookies #pinkmovieparty #paolinasmovieparty #hollywood #hollywoodparty #birthdayparty ,28.432394,-81.469672,12095017001,0.6841,unhealthy,1,12095,0
3224,beef,Came home to my Crock Pot Roast Beef &amp; Brown Gravy  and it was so good! I served it with mashed potatoes  and green beans. Dinner was done in about twenty minutes and clean up was easy ,37.5524,-97.2615,20173009802,0.8636,healthy,0,20173,1
2662,chocolate,Omg  - Drinking a Chocolate Vanilla Fountain Drink by @eobrewingco at @StateEighth   ,34.8387,-82.4067,45045000500,0.0,unhealthy,1,45045,0
9345,pizza,"firefreshpizza is having a pico de gallo pizza today
We have a new Hoppy Belgian Pale Ale! @ Progress Brewing ",34.0498199,-118.05966,6037433700,0.4753,unhealthy,0,6037,0
8156,chili,"OMG the the Nicky D's 1/2 Pound Got Dog with Chili, onions, cheese, and buttered fresh bun! This bad boy is packed with flavor.
#chowwithtrey #foodporn #Deliciousness 
#hot #hotdog ",32.56754652,-97.38124522,48439111008,-0.3595,unhealthy,0,48439,0
3194,cake,"Paw  patrol birthday cake.
#caketheme #artmarissas #buttercreamcake #bones #paws #pawpatrolcake #pawpatrollogo #fondantdesigncake #amazing en Marissa's Cake ",33.9210313,-118.15382376,6037551700,0.0,unhealthy,0,6037,0
8179,peanut butter,Snickers saturdazzzee peanut butter cheesecake with chunks of snickers on a peanut butter cookie crust topped with whipped cream and snickers #f52grams #whippedcream ,40.99219,-74.03416999999999,34003059200,0.0,healthy,0,34003,1
2953,cake,Simplicity is sometimes all you need. #cakedecorating #cake #slobakery #fondantcake #thecreamerymarketplace #simplicity #wedding #weddingcake Thanks @slotography for capturing this photo! ,35.27807,-120.66675,6079011101,0.4926,unhealthy,0,6079,0
4618,orange,"Got me hairs did at home tonight while Cynthia trims foam appliances. Thank you @Murua_Makeup for coming by and getting CrAzY w me and taming my hairs. Went lighter, too orange, then toned ",34.1692,-118.3429,6037311500,0.0258,healthy,0,6037,1
9794,meat,Wenzel will be there. @ Wenzel Lonestar Meat Company ,31.70521,-98.12246,48193950300,0.0,healthy,1,48193,1
4245,chili,I am making a Crock-Pot of chili this weekend. So I actually bought real beans and I'm going to let them soak overnight and then put them in the Crock-Pot ,39.22473,-94.57678,29047021101,0.0,unhealthy,0,29047,0
2310,burger,"If sausage egg and cheese is an acceptable breakfast, then so is a @shakeshack burger, egg and cheese. @ Penn Station, Manhattan, New York ",40.75042341,-73.99315581,36061010100,0.3182,unhealthy,0,36061,0
3387,blueberry,Thanks Pyle! - Drinking a Blueberry Muffin by @GreatNotionPDX @ Morey's Beer &amp; Cheese Shack   ,42.0753,-80.1253,42049010903,0.4926,healthy,0,42049,1
513,apple,Apple Slices #apple #mcgeehomegarden @ McGee Home Garden ,38.23058,-122.63353,6097150701,0.0,healthy,0,6097,1
1659,apple,"This compact card reader works with an app on your smartphone so you can do business anywhere. It has cellular and wifi connectivity and works with contactless, chip, swipe, Apple Pay, ",40.0,-100.0,20137951700,-0.1027,healthy,0,20137,1
5866,fish,"Did my fish inspire my hair, or did my hair inspire my fish? // I don't think I've ever shared a photo of Lapis, which is a shame because she's a ",46.0,-94.0,27097780400,0.7717,healthy,1,27097,1
3795,oil,"repost via @divvypic from @hg_gallery Explore the work of our LA based artist Louis Carreon. Pictured is Saint, Oil on Canvas, 72 x 72.
.@louisc1212
#louiscorreon #collecting ",40.74839,-74.00542,36061009900,0.0,unhealthy,0,36061,0
9366,pizza,"I'm at MOD Pizza in Warrington, PA ",40.23162188,-75.13657073,42017101808,0.0,unhealthy,0,42017,0
1280,chips,Lets do another round of chips from the #chipcase #showyourhits #rookiecards #collect #thehobby #autographs @ Eddie's Sports Treasures ,36.02575981,-83.92909049,47093004100,0.4215,unhealthy,0,47093,0
5209,chicken,"Soup by the quart!! Chicken salad by the quart, and sun dried tomato bread by the loaf!! @ The River Nile ",31.2491012,-85.3913376,1069041500,0.0,healthy,1,1069,1
1560,apple,"I'm at Apple Visitor/Ev Parking Garage in Sunnyvale, CA ",37.37950264,-122.01118254,6085508704,0.0,healthy,0,6085,1
7716,chocolate,"Chocolate cake
Buttercream frosting
Chocolate ganache 
Cream cheese frosting 

Go big or bigger

Buy the whole or buy a slice. @ Granger, Indiana ",41.7349,-86.1332,18141011404,0.0,unhealthy,0,18141,0
9414,pizza,"The rude pizza delivery guy  w @EfeWire1  
Tag 2 friends 

#funny #worldstar #wshh #comedy #lol #skit #instagram @ ATL ",33.76286229,-84.38954642,13121001900,0.0258,unhealthy,0,13121,0
649,cherry,"Cherry Blossoms in Bloom- 1 of 2

Sunday. Sunny. Windy. Chilly. The annual viewing of Japan's gift to the USA is back to tantalize and entertain the masses. I've taken several pics of the ",38.884152,-77.038751,11001006202,0.7906,healthy,0,11001,1
9359,pork,Yall check out whats for Lunch Today at Mamas Kitchen from 11to2pm Only $5.00 Thursday is Pork Sandwich Day with chips or fries and drink. Call 770-358-2224 #smokedpork ,33.0384715,-84.15696290000002,13171970200,0.0,healthy,1,13171,1
10060,fruit,"Hey all my healthy eaters out there! 
It's finally here and it taste so good add fruit or vegetables to this mix
It's #certifiedglutenfree #certifiedvegetarianassociation #nosoynodairy ",40.70687570000001,-73.67601140000002,36059405500,0.7739,healthy,0,36059,1
2225,chicken,"My Chicken Adobo w/Caprese  @ Fort Worth, Texas ",32.7574,-97.3332,48439123300,0.2263,healthy,0,48439,1
7139,bread,"Want to work at Panera Bread? We're hiring in Hilliard, OH! Click the link in our bio for details on this job and more: Delivery Driver #parttime #Delivery",39.98297410000001,-83.1522086,39049007954,0.1511,unhealthy,0,39049,0
222,chocolate,"Who has chocolate and beer?  Oh, we have chocolate and beer!  Starting at 6PM @evolthruchoc paired with @moodytongue !  

#craftbeer #beerandchocolatepairing #tuesday #beer #mmmbeer #pints ",34.0006,-81.0442,45079001600,0.0,unhealthy,0,45079,0
3545,candy,Thank you so much to my girl @bombassberniee !!  GET YALLS ORDERS IN NOW! #EPcrackSnax #BlueLily #Snacks #ElPaso #FoodPorn #Grapes  #Candy  #Explorer ,31.7658,-106.489,48141002202,0.5229,unhealthy,0,48141,0
7750,orange,Cleared: Construction on #NewburghBeaconBridge EB from Orange County Side to Dutchess County Side,41.52082,-74.00649,36071010200,0.1027,healthy,0,36071,1
2442,butter,"#sponsored

Recently got this in the mail! @ShaveGirl sent me this Rose Gold Starter Kit and Shave Butter to try. I got the Pink Champagne Shave Butter and it smells heavenly!

Their ",36.1675,-115.149,32003000700,0.7772,unhealthy,1,32003,0
4431,cherry,"Drinking an Athena Paradiso (Tart Cherry, Raspberry, &amp; Cranberry) by @creaturebeer @ Old Chicago - Columbus  ",32.5506,-84.9338,13215010205,0.0,healthy,0,13215,1
4969,pork,"Seared, then roasted pork tenderloin, my Yia yias greek green beans and my mothers mashed potatoes. #Foodie @ Bellevue, Tennessee ",36.0647,-86.9394,47037018409,-0.0516,healthy,0,47037,1
1972,oil,"Work for Sale

""Frida Feeds Faith and Hope"", 
16"" x 20""
oil/ink/acrylic on reeds and canvas from my ""One Eyed Tulip"" series painting 

#artistoninstagram #womeninthearts #femaleartist ",29.948479,-90.070864,22071013400,0.4215,unhealthy,0,22071,0
1570,bread,"Click the link in our bio to see currently open Cafe Hourly jobs like ""Restaurant Associate Line Cook"" at Panera Bread in Anderson, SC. #parttime #LineCook",34.558623600000004,-82.6946212,45007011100,0.3612,unhealthy,0,45007,0
2281,cake,"Double decker chocolate cake with fudge and a beautiful and refreshing decoration of berries on top!! #masterpiece 
#thekitchn #keybiscayneviews #gourmetdesserts #piononosbakery ",25.69027778,-80.165,12086004602,0.7418,unhealthy,0,12086,0
6659,burger,"The Brown Bag
Dbl Cheese Burger With Smoked Ham and fries $7 until 9pm delivery available please no inbox or text orders call 810-336-7036 @ Flint, Michigan ",43.01,-83.69,26049002800,0.0258,unhealthy,0,26049,0
2021,chocolate,"Holy crepe  Peanut butter, chocolate and banana crepe and can't forget the vanilla ice cream on the side || maxbrennerusa ||




#foodandwine #foodbeast #instafood #forkyeah ",40.73429,-73.99104,36061006100,0.1695,unhealthy,0,36061,0
9132,broccoli,"Cod with (non dairy) creamy dill sauce, broccoli, roasted red pepper, artichokes, sundries tomatoes, and shaved almonds. Oh so yummy!!! Meal 13 from Green Chef ",39.76291488,-75.68559905,10003013612,0.7385,healthy,0,10003,1
3360,oatmeal,"Blueberry crisp! 1 quart strained oatmeal mash, 1 quart fresh blueberry juice, 3.75lbs wildflower honey  #mead #myhobby #girlswhobrew #sideproject #kitchenscience @ Oshkosh, Wisconsin ",44.0202,-88.5413,55139000500,-0.1759,healthy,0,55139,1
6252,soda,"Classic.... (Link in bio)

#pepsi #classic #soda #OddSox #oddmob #streetstyle #complex #hypebeast #igers #instalike #foodie #foodporn #wdywtd #buffalo #allentown #newyork #nyc ",42.89963,-78.87347,36029006800,0.0,unhealthy,0,36029,0
860,pasta,Beer at the airport. Drinking one for the old VaST team since I'm in STL. - Drinking a Rye IPA by @schlafly @ The Pasta House Co. / Schlafly   ,38.7366,-90.3536,29189221800,0.0,unhealthy,1,29189,0
2556,pasta,"Baked.spaghetti with garlic bread
#pasta #comfortfood #hawaiieats 
#Kakaako @ John A. Burns School of Medicine ",21.29580288,-157.86301232,15003003800,0.0,unhealthy,0,15003,0
3842,orange,6th Grade Girls - Pool A - Illinois Warriors Elite def. Northstars Orange 32-26 #ThreatHoops @exposurebball,38.7477399,-90.6464842,29183311322,0.0,healthy,0,29183,1
6925,dessert,"Hosted Grandma at our home for dinner! I made Lasagna, Salad and garlic bread, along with Peach Pie Bake for dessert!! Great visit! #homemade #pie #peaches ",28.37507,-81.42475,12095017012,0.7405,unhealthy,0,12095,0
3344,cake,All of our cakes are made with organic ingredients but most importantly...Love Try the one of our most popular cakes Sea Salt Caramel chocolate Cake! Tag someone who would like this! ,33.9481,-117.396,6065031100,0.8391,unhealthy,0,6065,0
902,candy,Minds are like flowers; they open only when the time is right. Thank you @Donnie_Scorcese for surprising me with these lovely flowers and candy. A true King  showers his Queen  ! @ ,29.7602,-95.3694,48201100000,0.9184,unhealthy,0,48201,0
3261,blueberry,Watching UK-Auburn. - Drinking a Blueberry Lager by @rivertownbrew at @holygrailbanks   ,39.0976,-84.509,39061026500,0.0,healthy,0,39061,1
181,muffin,"Is this your healthy eating logic ??  

""Once you lick the frosting off cupcakes - it becomes a muffin and muffins are healthy"" 

So is this logic helping you lose weight - get back in ",38.5763,-121.4927,6067001101,0.644,unhealthy,0,6067,0
2727,beef,"Burger #71 Features Skillet Seared MA Pastured Beef with VT Goat Cheese, Last Summer's Sweet Pickles, Arugula, Purple Radishes and Salsa Verde on Mark's Soft Bun ",42.36343076,-71.08318634,25017352300,0.4588,healthy,0,25017,1
8146,vegetable,Brighten up your space with lightweight Kilim Rugs from #Dilmaghani. All natural vegetable dyed flat-weave rugs are ideal for warmer months of the year. See more at ,41.00325,-73.81226,36119010702,0.875,healthy,0,36119,1
1853,pasta,"Shrimp and Cheesy pasta along w/ homemade bread #beforeandaftertheflash #pasta #homemade #nocansopened @ Black Jack, Missouri ",38.79592,-90.26196,29189210804,0.0,unhealthy,0,29189,0
5450,raspberry,Drinking a Raspberry Imperial Stout by @peacetreebrew @ Hy-Vee Market Grille  ,41.5847,-93.622,19153005100,0.1779,healthy,1,19153,1
8507,rice,"
Because #Friyay 
Thank you dailydozendoughnuts #SterlingHeights #donuts 
 @ Gail and Rice ",42.51325994,-83.32900995,26125166700,0.3612,healthy,0,26125,1
9469,waffle,"Finally got to eat waffles princeteahouse

One of my favorite desserts has always been fluffy waffles and pancakes 

If you want a fluffy waffle with all your favorite toppings definitely ",40.75999,-73.91776,36081015500,0.8402,unhealthy,0,36081,0
5474,oil,"This job might be a great fit for you: VP Oil Operations -  #FacilitiesMgmt #Richardson, TX",32.948333500000004,-96.7298519,48113019100,0.87,unhealthy,0,48113,0
1458,chips,"Its 5 Oclock somewhere...
 @modelousa 
 guacamole 
 @eatzubi dairy-free &amp; nut-free crema de jalapeo 
 @eatzubi salsa 
 tortilla chips 
Are we missing anything?? Wishing ",32.7774,-96.7977,48113020400,-0.168,unhealthy,1,48113,0
6707,meat,"Meijer is hiring in #Holland, MI! Read about our latest #leadership job opening via the link in our bio: Meat Team Leader - 16th St Holland MI",42.7818508,-86.0755507,26139025200,0.0,healthy,1,26139,1
9771,mango,"Studio bound.. @ Mango, Florida ",27.9886,-82.3023,12057012107,0.0,healthy,0,12057,1
5681,fish,"Join the US Foods team! See our latest Meat/Fish Processing job openings, including ""Meat Cutter, Custom"", via the link in our bio. #FoodProcessing #Orlando, FL",28.5383355,-81.3792365,12095018900,0.3595,healthy,0,12095,1
5985,fish,"#fish #fishing #trout #flyfishing #redington #orvis #rainbowtrout #deercreek #nature #naturelovers #outdoors # # # # @ Harford County, Maryland ",39.54,-76.3,24025303700,0.0,healthy,0,24025,1
1926,burger,Welcome to a world of C.G.K Burgers.#bostonfoodies #weekend #saturday #boston #burger #burgers #delicious @ Crazy Good Kitchen ,42.4301009,-71.04454190000001,25017341800,0.5423,unhealthy,0,25017,0
5763,pie,Sorry all. #hippiespie is taking this weekend off to catch up on stuff around the house  #hippies #allnatural #artisan #pies #treats #hardworkinghippie #wildgarlic #springcleaning @ HipPies ,33.131170000000004,-87.5322,1125012503,-0.0772,unhealthy,0,1125,0
9774,mango,I wish I could handle a whole pint of this! Great flavor. - Drinking a Mango Habaero Oberon by @BellsBrewery at @CommunityTap   ,34.8626,-82.3859,45045001102,0.8346,healthy,0,45045,1
9149,broccoli,Drinking a Chicken &amp; Broccoli by @OtherHalfNYC @ Sewaren New Jersey  ,40.5625,-74.2566,34023003401,0.0,healthy,0,34023,1
3656,caramel,"SALTED CARAMEL PUTOFLAN. We open back up tomorrow (Wednesday) at 11am! We hope you come eat with us! (And yes, we do know what puto means in Spanish . But in the Philippines, puto is a ",34.24760343,-119.19676781,6111001507,0.7339,unhealthy,0,6111,0
7157,bread,"If you're looking for work in Jackson, MI, check out this Cafe Hourly job via the link in our bio: Catering Coordinator at Panera Bread #parttime #Catering",42.2704624,-84.4300086,26075000100,0.0,unhealthy,0,26075,0
7346,chili,"Late lunch at Hopdoddy: Ginger Lemonade, Ahi Tuna ""Burger"" and Green Chili Queso fries. Beware the Wasabi! #baybrook #clearlake #burger #tuna #lemonade #ginger @ Hopdoddy Burger Bar ",29.54386,-95.13659,48201341000,0.0,unhealthy,0,48201,0
601,chicken,Tonight I wanted beef. Doc says I need more fish (salmon) for my diet but I'm a bit tired of chicken lately lol. So: Instant Pot Round Roast and Veggies. Salmon will be on ,33.7692,-118.1938,6037576001,-0.0387,healthy,0,6037,1
